stop_id,stop_name,stop_desc,stop_lat,stop_lon
550319,"LEFFERTS BLVD/LIBERTY AV","LEFFERTS BLVD & LIBERTY AV",  40.686471, -73.824164
550320,"LEFFERTS BLVD/LIBERTY AV","LEFFERTS BLVD & LIBERTY AV",  40.686058, -73.824177
550323,"LEFFERTS BLVD/101 AV","LEFFERTS BLVD & 101 AV",  40.689949, -73.825869
550324,"LEFFERTS BLVD/101 AV","LEFFERTS BLVD & 101 AV",  40.690027, -73.826119
550329,"LEFFERTS BLVD/94 AV","LEFFERTS BLVD & 94 AV",  40.693679, -73.827696
550333,"LEFFERTS BLVD/89 AV","LEFFERTS BLVD & 89 AV",  40.697537, -73.829601
550334,"LEFFERTS BLVD/89 AV","LEFFERTS BLVD & 89 AV",  40.697182, -73.829652
550335,"LEFFERTS BLVD/JAMAICA AV","LEFFERTS BLVD & JAMAICA AV",  40.699973, -73.830786
550336,"LEFFERTS BLVD/JAMAICA AV","LEFFERTS BLVD & JAMAICA AV",  40.699829, -73.830944
550339,"LEFFERTS BLVD/85 AV","LEFFERTS BLVD & 85 AV",  40.703006, -73.832116
550340,"LEFFERTS BLVD/85 AV","LEFFERTS BLVD & 85 AV",  40.702668, -73.832175
550345,"LEFFERTS BLVD/AUSTIN ST","LEFFERTS BLVD & AUSTIN ST",  40.709410, -73.829474
550347,"KEW GARDENS RD /82 RD","KEW GARDENS RD  & 82 RD",  40.711515, -73.828577
550349,"KEW GARDENS RD /80 RD","KEW GARDENS RD  & 80 RD",  40.713641, -73.830248
550350,"80 RD /AUSTIN ST","80 RD  & AUSTIN ST",  40.712369, -73.832481
550352,"AUSTIN ST /MOWBRAY DR","AUSTIN ST  & MOWBRAY DR",  40.709944, -73.830419
550353,"LEFFERTS BLVD/83 AV","LEFFERTS BLVD & 83 AV",  40.708529, -73.830814
550354,"LEFFERTS BLVD/ATLANTIC AV","LEFFERTS BLVD & ATLANTIC AV",  40.693798, -73.827969
550378,"QUEENS BLVD/80 RD","QUEENS BLVD & 80 RD",  40.713624, -73.829759
550381,"99 ST /164 AV","99 ST  & 164 AV",  40.651769, -73.832134
550382,"99 ST /164 AV","99 ST  & 164 AV",  40.651745, -73.832301
550385,"99 ST /162 AV","99 ST  & 162 AV",  40.654823, -73.832908
550386,"99 ST /162 AV","99 ST  & 162 AV",  40.654807, -73.833074
550389,"99 ST /160 AV","99 ST  & 160 AV",  40.658171, -73.833722
550391,"99 ST /160 AV","99 ST  & 160 AV",  40.658156, -73.833889
550395,"104 ST /164 AV","104 ST  & 164 AV",  40.652373, -73.827708
550398,"102 ST /159 RD","102 ST  & 159 RD",  40.659603, -73.831250
550401,"102 ST /158 AV","102 ST  & 158 AV",  40.662198, -73.831878
550416,"CROSS BAY BLVD/163 AV","CROSS BAY BLVD & 163 AV",  40.652666, -73.838067
550417,"CROSS BAY BLVD/163 AV","CROSS BAY BLVD & 163 AV",  40.652627, -73.838457
550421,"CROSS BAY BLVD/161 AV","CROSS BAY BLVD & 161 AV",  40.655679, -73.839172
550423,"CROSS BAY BLVD/159 AV","CROSS BAY BLVD & 159 AV",  40.659283, -73.840092
550425,"CROSS BAY BLVD/149 AV","CROSS BAY BLVD & 149 AV",  40.670401, -73.843000
550426,"CROSS BAY BLVD/PITKIN AV","CROSS BAY BLVD & PITKIN AV",  40.672357, -73.843019
550427,"CROSS BAY BLVD/PITKIN AV","CROSS BAY BLVD & PITKIN AV",  40.672344, -73.843378
550430,"CROSS BAY BLVD/SUTTER AV","CROSS BAY BLVD & SUTTER AV",  40.676648, -73.843509
550431,"CROSS BAY BLVD/SUTTER AV","CROSS BAY BLVD & SUTTER AV",  40.676633, -73.843879
550435,"WOODHAVEN BLVD/ATLANTIC AV","WOODHAVEN BLVD & ATLANTIC AV",  40.688472, -73.848724
550436,"WOODHAVEN BLVD/ATLANTIC AV","WOODHAVEN BLVD & ATLANTIC AV",  40.688266, -73.849243
550449,"WOODHAVEN BLVD/FOREST PARK DR","WOODHAVEN BLVD & FOREST PARK DR",  40.700573, -73.854289
550450,"WOODHAVEN BLVD/FOREST PARK DR","WOODHAVEN BLVD & FOREST PARK DR",  40.700646, -73.854863
550451,"WOODHAVEN BLVD/MYRTLE AV","WOODHAVEN BLVD & MYRTLE AV",  40.702438, -73.855076
550452,"WOODHAVEN BLVD/MYRTLE AV","WOODHAVEN BLVD & MYRTLE AV",  40.702470, -73.855451
550453,"WOODHAVEN BLVD/81 RD","WOODHAVEN BLVD & 81 RD",  40.704605, -73.856387
550454,"WOODHAVEN BLVD/METROPOLITAN AV","WOODHAVEN BLVD & METROPOLITAN AV",  40.712080, -73.859508
550456,"WOODHAVEN BLVD/68 RD","WOODHAVEN BLVD & 68 RD",  40.715125, -73.859948
550458,"WOODHAVEN BLVD/66 RD","WOODHAVEN BLVD & 66 RD",  40.717922, -73.862914
550462,"WOODHAVEN BLVD/63 DR","WOODHAVEN BLVD & 63 DR",  40.722715, -73.867426
550465,"WOODHAVEN BLVD/62 RD","WOODHAVEN BLVD & 62 RD",  40.726395, -73.870110
550466,"WOODHAVEN BLVD/ALDERTON ST","WOODHAVEN BLVD & ALDERTON ST",  40.728011, -73.870817
550467,"WOODHAVEN BLVD/WETHEROLE ST","WOODHAVEN BLVD & WETHEROLE ST",  40.730977, -73.871405
550470,"WOODHAVEN BLVD/HOFFMAN DR","WOODHAVEN BLVD & HOFFMAN DR",  40.732651, -73.871091
550471,"WOODHAVEN BLVD/61 RD","WOODHAVEN BLVD & 61 RD",  40.728379, -73.871374
550472,"WOODHAVEN BLVD/62 RD","WOODHAVEN BLVD & 62 RD",  40.725930, -73.870281
550473,"WOODHAVEN BLVD/PENELOPE AV","WOODHAVEN BLVD & PENELOPE AV",  40.722487, -73.867736
550474,"WOODHAVEN BLVD/FURMANVILLE AV","WOODHAVEN BLVD & FURMANVILLE AV",  40.720074, -73.865537
550475,"WOODHAVEN BLVD/66 AV","WOODHAVEN BLVD & 66 AV",  40.718298, -73.863823
550480,"WOODHAVEN BLVD/81 AV","WOODHAVEN BLVD & 81 AV",  40.704876, -73.857480
550486,"155 AV/89 ST","155 AV & 89 ST",  40.666437, -73.845615
550487,"155 AV/89 ST","155 AV & 89 ST",  40.666290, -73.845498
550490,"84 ST/155 AV","84 ST & 155 AV",  40.664474, -73.849974
550491,"84 ST/155 AV","84 ST & 155 AV",  40.664506, -73.849797
550494,"84 ST/157 AV","84 ST & 157 AV",  40.661447, -73.849184
550496,"157 AV/89 ST","157 AV & 89 ST",  40.661981, -73.844222
550497,"157 AV/89 ST","157 AV & 89 ST",  40.662040, -73.844709
550499,"157 AV/CROSS BAY BLVD","157 AV & CROSS BAY BLVD",  40.662528, -73.841326
550508,"101 ST /159 AV","101 ST  & 159 AV",  40.660374, -73.832550
550509,"101 ST /160 AV","101 ST  & 160 AV",  40.658692, -73.832117
550510,"104 ST /1 ST","104 ST  & 1 ST",  40.655800, -73.828604
550511,"104 ST /164 DR","104 ST  & 164 DR",  40.651413, -73.827449
550514,"165 AV /96 ST","165 AV  & 96 ST",  40.649580, -73.834278
550519,"8 ST/27 AV","8 ST & 27 AV",  40.774125, -73.932072
550520,"30 AV/14 ST","30 AV & 14 ST",  40.770702, -73.929828
550522,"30 AV/21 ST","30 AV & 21 ST",  40.769704, -73.927436
550523,"30 AV/21 ST","30 AV & 21 ST",  40.770058, -73.927899
550524,"30 AV/27 ST","30 AV & 27 ST",  40.768237, -73.924500
550527,"30 AV/31 ST","30 AV & 31 ST",  40.766737, -73.921327
550528,"30 AV/31 ST","30 AV & 31 ST",  40.767219, -73.921833
550530,"30 AV/35 ST","30 AV & 35 ST",  40.765220, -73.918085
550532,"30 AV/STEINWAY ST","30 AV & STEINWAY ST",  40.763947, -73.915187
550533,"30 AV/STEINWAY ST","30 AV & STEINWAY ST",  40.763920, -73.914819
550534,"30 AV/43 ST","30 AV & 43 ST",  40.762603, -73.912527
550536,"30 AV/47 ST","30 AV & 47 ST",  40.761121, -73.909262
550539,"HOBART ST/30 AV","HOBART ST & 30 AV",  40.759727, -73.906530
550540,"HOBART ST/30 AV","HOBART ST & 30 AV",  40.759756, -73.906292
550542,"51 ST/32 AV","51 ST & 32 AV",  40.755470, -73.908574
550543,"BROADWAY/NORTHERN BLVD","BROADWAY & NORTHERN BLVD",  40.753444, -73.907350
550547,"BROADWAY/57 ST","BROADWAY & 57 ST",  40.752049, -73.904316
550550,"58 ST/WOODSIDE AV","58 ST & WOODSIDE AV",  40.745875, -73.906526
550551,"58 ST/WOODSIDE AV","58 ST & WOODSIDE AV",  40.745753, -73.906226
550554,"WOODSIDE AV/65 PL","WOODSIDE AV & 65 PL",  40.743438, -73.899326
550555,"WOODSIDE AV/65 PL","WOODSIDE AV & 65 PL",  40.743693, -73.899259
550556,"65 PL/QUEENS BLVD","65 PL & QUEENS BLVD",  40.741347, -73.899769
550557,"65 PL/QUEENS BLVD","65 PL & QUEENS BLVD",  40.741286, -73.899322
550559,"65 PL/48 AV","65 PL & 48 AV",  40.738617, -73.900027
550560,"65 PL/48 AV","65 PL & 48 AV",  40.738356, -73.899772
550562,"50 AV/67 ST","50 AV & 67 ST",  40.736871, -73.897992
550563,"50 AV/67 ST","50 AV & 67 ST",  40.737061, -73.897588
550565,"69 ST/MAURICE AV","69 ST & MAURICE AV",  40.734933, -73.896092
550568,"69 ST/53 AV","69 ST & 53 AV",  40.731674, -73.895961
550572,"65 PL/53 AV","65 PL & 53 AV",  40.731273, -73.900293
550573,"65 PL/53 DR","65 PL & 53 DR",  40.728701, -73.900413
550579,"69 ST/GRAND AV","69 ST & GRAND AV",  40.726498, -73.895315
550584,"65 PL/CLARAN CT","65 PL & CLARAN CT",  40.728247, -73.900113
550585,"65 PL/53 AV","65 PL & 53 AV",  40.731276, -73.899992
550586,"69 ST/52 DR","69 ST & 52 DR",  40.732116, -73.895756
550587,"69 ST/CALAMUS AV","69 ST & CALAMUS AV",  40.734865, -73.895887
550592,"WOODSIDE AV/61 ST","WOODSIDE AV & 61 ST",  40.745114, -73.904027
550593,"58 ST/38 AV","58 ST & 38 AV",  40.748289, -73.905062
550594,"58 ST/BROADWAY","58 ST & BROADWAY",  40.751696, -73.903505
550595,"54 ST/NORTHERN BLVD","54 ST & NORTHERN BLVD",  40.753556, -73.906647
550597,"54 ST/31 AV","54 ST & 31 AV",  40.756939, -73.907243
550599,"30 AV/44 ST","30 AV & 44 ST",  40.762432, -73.911629
550601,"30 AV/36 ST","30 AV & 36 ST",  40.765168, -73.917456
550603,"30 AV/CRESCENT ST","30 AV & CRESCENT ST",  40.768754, -73.925144
550605,"30 AV/12 ST","30 AV & 12 ST",  40.771497, -73.931046
550607,"ASTORIA BLVD/CRESCENT ST","ASTORIA BLVD & CRESCENT ST",  40.771315, -73.923104
550609,"ASTORIA BLVD/31 ST","ASTORIA BLVD & 31 ST",  40.770085, -73.918304
550612,"ASTORIA BLVD/37 ST","ASTORIA BLVD & 37 ST",  40.769061, -73.912781
550624,"ASTORIA BLVD/82 ST","ASTORIA BLVD & 82 ST",  40.765317, -73.887672
550625,"ASTORIA BLVD/84 ST","ASTORIA BLVD & 84 ST",  40.764509, -73.884904
550627,"ASTORIA BLVD/88 ST","ASTORIA BLVD & 88 ST",  40.763850, -73.881063
550629,"ASTORIA BLVD/89 ST","ASTORIA BLVD & 89 ST",  40.764054, -73.880249
550630,"ASTORIA BLVD/92 ST","ASTORIA BLVD & 92 ST",  40.763248, -73.877467
550631,"ASTORIA BLVD/92 ST","ASTORIA BLVD & 92 ST",  40.763552, -73.877503
550632,"ASTORIA BLVD/94 ST","ASTORIA BLVD & 94 ST",  40.762822, -73.875111
550633,"ASTORIA BLVD/94 ST","ASTORIA BLVD & 94 ST",  40.763149, -73.875137
550636,"ASTORIA BLVD/98 ST","ASTORIA BLVD & 98 ST",  40.762129, -73.871145
550637,"ASTORIA BLVD/98 ST","ASTORIA BLVD & 98 ST",  40.762534, -73.871558
550640,"ASTORIA BLVD/102 ST","ASTORIA BLVD & 102 ST",  40.761531, -73.867386
550641,"31 AV/102 ST","31 AV & 102 ST",  40.761310, -73.867111
550643,"ASTORIA BLVD/85 ST","ASTORIA BLVD & 85 ST",  40.764703, -73.884368
550646,"ASTORIA BLVD/72 ST","ASTORIA BLVD & 72 ST",  40.767248, -73.897193
550655,"74 ST/35 AV","74 ST & 35 AV",  40.750888, -73.892031
550658,"21 ST/QUEENS PLAZA SOUTH","21 ST & QUEENS PLAZA SOUTH",  40.752022, -73.944220
550659,"21 ST/QUEENS PLAZA NORTH","21 ST & QUEENS PLAZA NORTH",  40.752749, -73.943534
550660,"35 AV/80 ST","35 AV & 80 ST",  40.751575, -73.886372
550661,"35 AV/80 ST","35 AV & 80 ST",  40.751659, -73.886732
550666,"35 AV/86 ST","35 AV & 86 ST",  40.752162, -73.880798
550667,"89 ST/35 AV","89 ST & 35 AV",  40.752855, -73.878156
550668,"89 ST/34 AV","89 ST & 34 AV",  40.754586, -73.878474
550669,"89 ST/NORTHERN BLVD","89 ST & NORTHERN BLVD",  40.756437, -73.878808
550670,"21 ST/41 AV","21 ST & 41 AV",  40.754293, -73.941970
550671,"21 ST/41 AV","21 ST & 41 AV",  40.754074, -73.942414
550678,"21 ST/36 AV","21 ST & 36 AV",  40.760144, -73.936419
550679,"21 ST/36 AV","21 ST & 36 AV",  40.760099, -73.936760
550680,"21 ST/35 AV","21 ST & 35 AV",  40.761320, -73.935394
550681,"21 ST/35 AV","21 ST & 35 AV",  40.761092, -73.935741
550682,"21 ST/34 AV","21 ST & 34 AV",  40.762929, -73.933802
550683,"21 ST/34 AV","21 ST & 34 AV",  40.762780, -73.934200
550685,"21 ST/BROADWAY","21 ST & BROADWAY",  40.765227, -73.931869
550686,"21 ST/31 RD","21 ST & 31 RD",  40.766756, -73.930170
550688,"21 ST/30 AV","21 ST & 30 AV",  40.770106, -73.927583
550689,"21 ST/30 AV","21 ST & 30 AV",  40.769815, -73.928066
550690,"ROCKAWAY BEACH BLVD/BEACH 108 ST","ROCKAWAY BEACH BLVD & BEACH 108 ST",  40.581913, -73.829356
550691,"ROCKAWAY BEACH BLVD/BEACH 108 ST","ROCKAWAY BEACH BLVD & BEACH 108 ST",  40.582159, -73.829540
550692,"21 ST/ASTORIA BLVD","21 ST & ASTORIA BLVD",  40.772396, -73.925725
550693,"21 ST/ASTORIA BLVD","21 ST & ASTORIA BLVD",  40.772185, -73.926139
550694,"ROCKAWAY BEACH BLVD/BEACH 105 ST","ROCKAWAY BEACH BLVD & BEACH 105 ST",  40.582995, -73.825732
550695,"ROCKAWAY BEACH BLVD/BEACH 105 ST","ROCKAWAY BEACH BLVD & BEACH 105 ST",  40.583120, -73.826332
550696,"ROCKAWAY BEACH BLVD/BEACH 102 ST","ROCKAWAY BEACH BLVD & BEACH 102 ST",  40.583631, -73.823241
550699,"ROCKAWAY BEACH BLVD/BEACH 100 ST","ROCKAWAY BEACH BLVD & BEACH 100 ST",  40.583749, -73.821212
550702,"ROCKAWAY BEACH BLVD/BEACH 96 ST","ROCKAWAY BEACH BLVD & BEACH 96 ST",  40.585321, -73.817844
550703,"ROCKAWAY BEACH BLVD/BEACH 96 ST","ROCKAWAY BEACH BLVD & BEACH 96 ST",  40.585492, -73.817916
550706,"DITMARS BLVD/31 ST","DITMARS BLVD & 31 ST",  40.775832, -73.910318
550707,"DITMARS BLVD/31 ST","DITMARS BLVD & 31 ST",  40.776485, -73.911050
550709,"DITMARS BLVD/STEINWAY ST","DITMARS BLVD & STEINWAY ST",  40.772707, -73.905987
550710,"DITMARS BLVD/STEINWAY ST","DITMARS BLVD & STEINWAY ST",  40.773050, -73.906163
550713,"CROSS BAY BLVD/NOEL RD","CROSS BAY BLVD & NOEL RD",  40.607873, -73.819479
550714,"DITMARS BLVD/45 ST","DITMARS BLVD & 45 ST",  40.771011, -73.903310
550717,"CROSS BAY BLVD/WILDLIFE REFUGE","CROSS BAY BLVD & WILDLIFE REFUGE",  40.617566, -73.823685
550722,"DITMARS BLVD/79 ST","DITMARS BLVD & 79 ST",  40.768743, -73.890445
550723,"157 AV/84 ST","157 AV & 84 ST",  40.661427, -73.848898
550724,"82 ST/ASTORIA BLVD","82 ST & ASTORIA BLVD",  40.765277, -73.887312
550725,"89 ST/151 AV","89 ST & 151 AV",  40.668609, -73.846007
550726,"DITMARS BLVD/78 ST","DITMARS BLVD & 78 ST",  40.768830, -73.891842
550727,"DITMARS BLVD/76 ST","DITMARS BLVD & 76 ST",  40.768583, -73.893678
550732,"ROCKAWAY BEACH BLVD/BEACH 99 ST","ROCKAWAY BEACH BLVD & BEACH 99 ST",  40.584227, -73.820543
550733,"ROCKAWAY BEACH BLVD/BEACH 110 ST","ROCKAWAY BEACH BLVD & BEACH 110 ST",  40.581271, -73.832287
550735,"ROCKAWAY BEACH BLVD/BEACH 116 ST","ROCKAWAY BEACH BLVD & BEACH 116 ST",  40.579994, -73.836986
550736,"BEACH 104 ST/ROCKAWAY FREEWAY","BEACH 104 ST & ROCKAWAY FREEWAY",  40.584578, -73.825816
550737,"BEACH 169 ST/ROCKAWAY POINT BLVD","BEACH 169 ST & ROCKAWAY POINT BLVD",  40.567359, -73.882701
550739,"QUEENS PLAZA SOUTH/22 ST","QUEENS PLAZA SOUTH & 22 ST",  40.751647, -73.943303
550740,"ROCKAWAY BEACH BLVD/NEPONSIT HOSPITAL","ROCKAWAY BEACH BLVD & NEPONSIT HOSPITAL",  40.568775, -73.865080
550742,"28 ST/QUEENS PLAZA SOUTH","28 ST & QUEENS PLAZA SOUTH",  40.749388, -73.939517
550748,"ROCKAWAY BEACH BLVD/BEACH 141 ST","ROCKAWAY BEACH BLVD & BEACH 141 ST",  40.571884, -73.857655
550749,"ROCKAWAY BEACH BLVD/BEACH 141 ST","ROCKAWAY BEACH BLVD & BEACH 141 ST",  40.572138, -73.857818
550752,"ROCKAWAY BEACH BLVD/BEACH 137 ST","ROCKAWAY BEACH BLVD & BEACH 137 ST",  40.573230, -73.854487
550753,"ROCKAWAY BEACH BLVD/BEACH 137 ST","ROCKAWAY BEACH BLVD & BEACH 137 ST",  40.573538, -73.854267
550754,"ROCKAWAY BEACH BLVD/BEACH 135 ST","ROCKAWAY BEACH BLVD & BEACH 135 ST",  40.573887, -73.852912
550755,"ROCKAWAY BEACH BLVD/BEACH 135 ST","ROCKAWAY BEACH BLVD & BEACH 135 ST",  40.574201, -73.852656
550756,"ROCKAWAY BEACH BLVD/BEACH 133 ST","ROCKAWAY BEACH BLVD & BEACH 133 ST",  40.574500, -73.851298
550757,"ROCKAWAY BEACH BLVD/BEACH 133 ST","ROCKAWAY BEACH BLVD & BEACH 133 ST",  40.574835, -73.851084
550761,"ROCKAWAY BEACH BLVD/BEACH 129 ST","ROCKAWAY BEACH BLVD & BEACH 129 ST",  40.576161, -73.847862
550762,"ROCKAWAY BEACH BLVD/BEACH 127 ST","ROCKAWAY BEACH BLVD & BEACH 127 ST",  40.576653, -73.846062
550764,"ROCKAWAY BEACH BLVD/BEACH 123 ST","ROCKAWAY BEACH BLVD & BEACH 123 ST",  40.577728, -73.843168
550765,"ROCKAWAY BEACH BLVD/BEACH 122 ST","ROCKAWAY BEACH BLVD & BEACH 122 ST",  40.578117, -73.841968
550766,"ROCKAWAY BEACH BLVD/BEACH 122 ST","ROCKAWAY BEACH BLVD & BEACH 122 ST",  40.578312, -73.842098
550767,"ROCKAWAY BEACH BLVD/BEACH 119 ST","ROCKAWAY BEACH BLVD & BEACH 119 ST",  40.578938, -73.839527
550770,"ROCKAWAY BEACH BLVD/BEACH 92 ST","ROCKAWAY BEACH BLVD & BEACH 92 ST",  40.586479, -73.815197
550771,"ROCKAWAY BEACH BLVD/BEACH 88 ST","ROCKAWAY BEACH BLVD & BEACH 88 ST",  40.587229, -73.813178
550772,"ROCKAWAY BEACH BLVD/BEACH 88 ST","ROCKAWAY BEACH BLVD & BEACH 88 ST",  40.587495, -73.812887
550775,"ROCKAWAY BEACH BLVD/BEACH 84 ST","ROCKAWAY BEACH BLVD & BEACH 84 ST",  40.587667, -73.809686
550776,"ROCKAWAY BEACH BLVD/BEACH 81 ST","ROCKAWAY BEACH BLVD & BEACH 81 ST",  40.587929, -73.807048
550777,"ROCKAWAY BEACH BLVD/BEACH 81 ST","ROCKAWAY BEACH BLVD & BEACH 81 ST",  40.588092, -73.807532
550778,"ROCKAWAY BEACH BLVD/BEACH 79 ST","ROCKAWAY BEACH BLVD & BEACH 79 ST",  40.588118, -73.805263
550780,"ROCKAWAY BEACH BLVD/BEACH 77 ST","ROCKAWAY BEACH BLVD & BEACH 77 ST",  40.588383, -73.804486
550781,"ROCKAWAY BEACH BLVD/BEACH 75 ST","ROCKAWAY BEACH BLVD & BEACH 75 ST",  40.588572, -73.802856
550784,"ROCKAWAY BEACH BLVD/BEACH 73 ST","ROCKAWAY BEACH BLVD & BEACH 73 ST",  40.589174, -73.801191
550785,"BEACH CHANNEL DR/BEACH 71 ST","BEACH CHANNEL DR & BEACH 71 ST",  40.591953, -73.799898
550786,"BEACH CHANNEL DR/BEACH 69 ST","BEACH CHANNEL DR & BEACH 69 ST",  40.592645, -73.797859
550787,"BEACH CHANNEL DR/BEACH 69 ST","BEACH CHANNEL DR & BEACH 69 ST",  40.592837, -73.798364
550788,"BEACH CHANNEL DR/BEACH 67 ST","BEACH CHANNEL DR & BEACH 67 ST",  40.592760, -73.795861
550789,"BEACH CHANNEL DR/BEACH 67 ST","BEACH CHANNEL DR & BEACH 67 ST",  40.592953, -73.796423
550790,"BEACH CHANNEL DR/BEACH 63 ST","BEACH CHANNEL DR & BEACH 63 ST",  40.592990, -73.792563
550791,"BEACH CHANNEL DR/BEACH 63 ST","BEACH CHANNEL DR & BEACH 63 ST",  40.593182, -73.792544
550792,"BEACH CHANNEL DR/BEACH 59 ST","BEACH CHANNEL DR & BEACH 59 ST",  40.593871, -73.789321
550793,"BEACH CHANNEL DR/BEACH 59 ST","BEACH CHANNEL DR & BEACH 59 ST",  40.594285, -73.788932
550794,"BEACH CHANNEL DR/BEACH 56 ST","BEACH CHANNEL DR & BEACH 56 ST",  40.594900, -73.786040
550796,"BEACH CHANNEL DR/BEACH 54 ST","BEACH CHANNEL DR & BEACH 54 ST",  40.594972, -73.784760
550797,"BEACH CHANNEL DR/BEACH 54 ST","BEACH CHANNEL DR & BEACH 54 ST",  40.595194, -73.784759
550798,"BEACH CHANNEL DR/BEACH 51 ST","BEACH CHANNEL DR & BEACH 51 ST",  40.595217, -73.781675
550804,"BEACH CHANNEL DR/BEACH 44 ST","BEACH CHANNEL DR & BEACH 44 ST",  40.595605, -73.775486
550805,"BEACH CHANNEL DR/BEACH 101 ST","BEACH CHANNEL DR & BEACH 101 ST",  40.586112, -73.823140
550806,"BEACH CHANNEL DR/BEACH 41 ST","BEACH CHANNEL DR & BEACH 41 ST",  40.595717, -73.772614
550809,"BEACH CHANNEL DR/BEACH 35 ST","BEACH CHANNEL DR & BEACH 35 ST",  40.596181, -73.767899
550818,"SEAGIRT BLVD/CREST RD","SEAGIRT BLVD & CREST RD",  40.595047, -73.755819
550819,"SEAGIRT BLVD/CREST RD","SEAGIRT BLVD & CREST RD",  40.595403, -73.756206
550820,"BEACH 19 ST/SEAGIRT BLVD","BEACH 19 ST & SEAGIRT BLVD",  40.595455, -73.753044
550821,"BEACH 19 ST/PLAINVIEW AV","BEACH 19 ST & PLAINVIEW AV",  40.597998, -73.752821
550822,"BEACH 19 ST/GATEWAY BLVD","BEACH 19 ST & GATEWAY BLVD",  40.599682, -73.752233
550824,"CORNAGA AV/BEACH 19 ST","CORNAGA AV & BEACH 19 ST",  40.602404, -73.752307
550846,"BEACH 21 ST/MOTT AV","BEACH 21 ST & MOTT AV",  40.604398, -73.753476
550847,"BEACH 20 ST/CORNAGA AV","BEACH 20 ST & CORNAGA AV",  40.602524, -73.753445
550849,"BEACH 20 ST/BROOKHAVEN AV","BEACH 20 ST & BROOKHAVEN AV",  40.599332, -73.754271
550850,"BEACH 20 ST/PLAINVIEW AV","BEACH 20 ST & PLAINVIEW AV",  40.597173, -73.754376
550851,"BEACH 20 ST/SEAGIRT BLVD","BEACH 20 ST & SEAGIRT BLVD",  40.595428, -73.754169
550852,"BEACH CHANNEL DR/BEACH 36 ST","BEACH CHANNEL DR & BEACH 36 ST",  40.596324, -73.769179
550853,"BEACH CHANNEL DR/BEACH 40 ST","BEACH CHANNEL DR & BEACH 40 ST",  40.595969, -73.772556
550856,"ROCKAWAY BEACH BLVD/BEACH 91 ST","ROCKAWAY BEACH BLVD & BEACH 91 ST",  40.586818, -73.814867
550857,"ROCKAWAY BEACH BLVD/BEACH 118 ST","ROCKAWAY BEACH BLVD & BEACH 118 ST",  40.579269, -73.839148
550858,"ROCKAWAY BEACH BLVD/BEACH 124 ST","ROCKAWAY BEACH BLVD & BEACH 124 ST",  40.577767, -73.843728
550859,"ROCKAWAY BEACH BLVD/BEACH 126 ST","ROCKAWAY BEACH BLVD & BEACH 126 ST",  40.577016, -73.845727
550860,"ROCKAWAY BEACH BLVD/BEACH 145 ST","ROCKAWAY BEACH BLVD & BEACH 145 ST",  40.570796, -73.861079
550867,"20 AV/31 ST","20 AV & 31 ST",  40.779997, -73.906446
550880,"71 AV/METROPOLITAN AV","71 AV & METROPOLITAN AV",  40.710907, -73.850566
550882,"KESSEL ST/71 AV","KESSEL ST & 71 AV",  40.713475, -73.849279
550887,"69 AV/GROTON ST","69 AV & GROTON ST",  40.717580, -73.851653
550888,"69 AV/GROTON ST","69 AV & GROTON ST",  40.717411, -73.851988
550889,"69 AV/DARTMOUTH ST","69 AV & DARTMOUTH ST",  40.719495, -73.850409
550891,"BURNS ST/68 AV","BURNS ST & 68 AV",  40.721620, -73.852051
550892,"BURNS ST/YELLOWSTONE BLVD","BURNS ST & YELLOWSTONE BLVD",  40.722020, -73.853232
550893,"BURNS ST/YELLOWSTONE BLVD","BURNS ST & YELLOWSTONE BLVD",  40.721932, -73.853371
550902,"108 ST/69 AV","108 ST & 69 AV",  40.725165, -73.845432
550904,"108 ST/67 AV","108 ST & 67 AV",  40.728888, -73.847389
550906,"108 ST/65 AV","108 ST & 65 AV",  40.731550, -73.848704
550907,"108 ST/65 AV","108 ST & 65 AV",  40.731509, -73.848993
550908,"108 ST/63 DR","108 ST & 63 DR",  40.733900, -73.849968
550909,"108 ST / 62 DR","108 ST  &  62 DR",  40.736161, -73.851164
550913,"108 ST/HORACE HARDING EXPWY","108 ST & HORACE HARDING EXPWY",  40.736844, -73.851769
550917,"108 ST/51 AV","108 ST & 51 AV",  40.743885, -73.855100
550920,"108 ST/47 AV","108 ST & 47 AV",  40.746477, -73.856741
550921,"108 ST/44 AV","108 ST & 44 AV",  40.748239, -73.857288
550950,"108 ST/CORONA AV","108 ST & CORONA AV",  40.743521, -73.855139
550952,"108 ST/63 RD","108 ST & 63 RD",  40.734176, -73.850381
550954,"108 ST/67 RD","108 ST & 67 RD",  40.728182, -73.847296
550957,"108 ST/69 RD","108 ST & 69 RD",  40.724161, -73.845184
550961,"BURNS ST/68 AV","BURNS ST & 68 AV",  40.721353, -73.851817
550962,"69 AV/CLYDE ST","69 AV & CLYDE ST",  40.720044, -73.850521
550964,"69 AV/LOUBET ST","69 AV & LOUBET ST",  40.714416, -73.853919
550978,"PARSONS BLVD/HILLSIDE AV","PARSONS BLVD & HILLSIDE AV",  40.707861, -73.802937
550980,"PARSONS BLVD/87 AV","PARSONS BLVD & 87 AV",  40.709009, -73.803954
550981,"PARSONS BLVD/159 ST","PARSONS BLVD & 159 ST",  40.710204, -73.805414
550983,"PARSONS BLVD/84 RD","PARSONS BLVD & 84 RD",  40.713828, -73.806920
